Edisk/V,Idisk/mA,Iring/mA,E-iR vs RHE,jdisk mAcm-2,jring mAcm-2,jCER,jOER,I cer,I OER
1.120966467,0.031083986,-0.021064316,1.364505854,0.158309069,-0.079466995,0.103673652,0.040261516,0.020356322,0.007905349
1.121945933,0.031430776,-0.021128429,1.365480182,0.160075253,-0.079708865,0.103000434,0.042700919,0.020224135,0.008384325
1.122936567,0.031650133,-0.0212066,1.366467564,0.161192428,-0.080003771,0.102179595,0.044638933,0.020062963,0.008764854
1.123878767,0.031869474,-0.021129197,1.367406514,0.16230952,-0.079711761,0.102992372,0.044943248,0.020222552,0.008824607
1.124901567,0.032070098,-0.021183276,1.368426341,0.163331286,-0.079915779,0.10242451,0.046532875,0.020111053,0.00913673
1.125909067,0.032432564,-0.020727372,1.36942847,0.165177304,-0.078195841,0.107211764,0.043591639,0.02105103,0.008559218
1.126898,0.032878304,-0.021265179,1.370410798,0.167447436,-0.080224768,0.101564476,0.051509059,0.019942185,0.010113804
1.1279424,0.033169665,-0.021241956,1.371450881,0.168931322,-0.080137155,0.101808335,0.052749085,0.019990067,0.010357283
1.1289215,0.033492747,-0.021164304,1.372425193,0.170576761,-0.079844206,0.102623726,0.053579134,0.020150169,0.010520263
1.129915533,0.03375046,-0.021545627,1.373415408,0.171889281,-0.081282781,0.098619616,0.058895764,0.019363962,0.011564183
1.130897833,0.033926509,-0.021435718,1.374395099,0.172785886,-0.080868142,0.099773716,0.058638269,0.019590569,0.011513624
1.1319281,0.034138025,-0.021540166,1.375422231,0.173863129,-0.081262179,0.098676959,0.060812269,0.019375221,0.011940489
1.132935333,0.034552912,-0.021344419,1.376423317,0.175976126,-0.080523708,0.10073241,0.060869815,0.019778809,0.011951788
1.133936767,0.034841074,-0.021408312,1.37742048,0.177443718,-0.08076475,0.100061496,0.063008321,0.019647075,0.012371684
1.134938333,0.035200219,-0.021251617,1.378416725,0.179272824,-0.080173605,0.101706883,0.06319204,0.019970146,0.012407757
1.135916767,0.03554644,-0.021363856,1.379390028,0.181036109,-0.080597036,0.100528309,0.066133899,0.019738733,0.012985391
1.136944633,0.035821182,-0.02140637,1.380413823,0.182435357,-0.080757422,0.100081892,0.067979564,0.019651079,0.013347787
1.1379398,0.036023397,-0.021674814,1.381405993,0.183465225,-0.081770152,0.097263072,0.071828252,0.019097604,0.014103477
1.138918267,0.036448524,-0.021690151,1.38237816,0.185630374,-0.081828012,0.097102028,0.074154446,0.019065983,0.014560225
1.139932533,0.036935443,-0.021677409,1.383385212,0.188110227,-0.081779941,0.097235826,0.0765005,0.019092254,0.015020873
1.140935967,0.037298611,-0.021680146,1.384383263,0.189959822,-0.081790266,0.097207088,0.078378833,0.019086612,0.015389684
1.141924033,0.037652508,-0.021807078,1.385366086,0.191762198,-0.08226913,0.095874225,0.081514073,0.018824904,0.016005288
1.142950967,0.038009701,-0.021838394,1.386387726,0.193581365,-0.08238727,0.095545396,0.083662068,0.018760338,0.016427047
1.143918067,0.038205587,-0.021974081,1.387351924,0.194579,-0.082899163,0.0941206,0.086084499,0.01848058,0.016902691
1.1449213,0.038631265,-0.022014221,1.388348849,0.196746959,-0.083050593,0.093699111,0.088673947,0.01839782,0.017411129
1.145891333,0.039207078,-0.02201876,1.38931035,0.199679543,-0.083067718,0.093651446,0.091654197,0.018388461,0.017996302
1.1469246,0.039542201,-0.022230855,1.39033865,0.201386303,-0.083867864,0.09142433,0.095588072,0.017951167,0.018768718
1.147937567,0.040043819,-0.022241692,1.391344184,0.20394102,-0.083908747,0.091310536,0.098256583,0.017928824,0.01929268
1.148934867,0.040513592,-0.022415498,1.392334523,0.206333549,-0.084564448,0.089485467,0.102474181,0.017570471,0.020120806
1.149945433,0.040861342,-0.022413165,1.393339936,0.208104621,-0.084555647,0.089509962,0.104220759,0.017575281,0.020463746
1.1508975,0.041195836,-0.022557751,1.394287046,0.209808179,-0.08510111,0.087991728,0.107442551,0.017277176,0.021096345
1.1518698,0.041810165,-0.022580577,1.395250243,0.212936924,-0.085187223,0.087752042,0.110810981,0.017230114,0.021757736
1.152922967,0.042353157,-0.022804931,1.396295363,0.215702353,-0.086033618,0.085396197,0.115932255,0.016767543,0.022763298
1.153938167,0.042952088,-0.022907663,1.397301688,0.218752676,-0.086421183,0.084317454,0.120061321,0.016555732,0.02357404
1.154925433,0.043459486,-0.022981862,1.398281436,0.221336829,-0.086701105,0.083538322,0.123424606,0.01640275,0.024234421
1.1559625,0.044037384,-0.023201037,1.399309939,0.224280032,-0.087527963,0.081236858,0.128669273,0.015950857,0.025264212
1.1569323,0.044410406,-0.023398236,1.400274212,0.226179812,-0.088271911,0.07916616,0.13263975,0.015544276,0.026043815
