Edisk/V,Idisk/mA,Iring/mA,E-iR vs RHE,jdisk mAcm-2,jring mAcm-2,jCER,jOER,I cer,I OER
1.080350433,0.026293846,-0.010816639,1.324995817,0.133913147,-0.040806727,0.089287624,-0.003755139,0.017531625,-0.000737322
1.081356867,0.026674396,-0.010600051,1.325997118,0.135851267,-0.039989629,0.09156,-0.004089394,0.017977806,-0.000802953
1.0823357,0.026945626,-0.010771733,1.326972293,0.137232627,-0.040637313,0.089758768,-0.000906802,0.017624134,-0.000178051
1.0833287,0.027139556,-0.010850905,1.327962678,0.138220299,-0.040935997,0.088928119,0.000911518,0.017461036,0.000178977
1.084386267,0.027336607,-0.010842432,1.329017587,0.139223872,-0.040904034,0.089017008,0.001826203,0.01747849,0.000358575
1.085357333,0.027570513,-0.01073167,1.329985499,0.14041514,-0.040486172,0.090179097,0.001855381,0.017706666,0.000364304
1.086367567,0.027654478,-0.010745297,1.3309946,0.140842772,-0.040537584,0.090036119,0.002425991,0.017678592,0.000476343
1.087322,0.027955516,-0.010851204,1.331944973,0.142375943,-0.040937126,0.088924978,0.005070303,0.01746042,0.000995554
1.088361367,0.028262503,-0.010978912,1.3329802,0.143939409,-0.041418915,0.087585108,0.00797364,0.017197336,0.001565624
1.0893727,0.028561848,-0.010932225,1.333987496,0.145463959,-0.041242785,0.08807493,0.009008367,0.017293513,0.001768793
1.090350033,0.028797736,-0.010708778,1.334961648,0.146665322,-0.040399813,0.090419266,0.007865395,0.017753823,0.00154437
1.091376267,0.0290967,-0.010906763,1.335983849,0.148187928,-0.041146727,0.08834207,0.011465197,0.017345965,0.002251191
1.092365,0.029198273,-0.010919099,1.336971213,0.148705236,-0.041193267,0.088212641,0.012111933,0.017320552,0.002378178
1.0934199,0.029367872,-0.010770337,1.338023825,0.149568996,-0.040632047,0.089773414,0.01141492,0.01762701,0.00224132
1.0943364,0.029823613,-0.010929364,1.338934179,0.151890057,-0.04123199,0.088104951,0.015404445,0.017299407,0.003024663
1.095378167,0.030030963,-0.010795176,1.339973149,0.152946079,-0.040725757,0.089512804,0.015052614,0.017575839,0.002955581
1.096354533,0.030369234,-0.010692671,1.340944954,0.154668879,-0.040339048,0.090588256,0.015699962,0.017787004,0.003082687
1.097354933,0.030674158,-0.010956562,1.341941241,0.156221837,-0.0413346,0.08781959,0.020021585,0.017243377,0.003931238
1.0983429,0.030965539,-0.010865334,1.342925278,0.157705828,-0.040990433,0.088776731,0.020548436,0.017431311,0.004034685
1.099376433,0.031044502,-0.01089756,1.343957746,0.158107979,-0.041112007,0.088438629,0.021288689,0.017364925,0.004180034
1.1003698,0.031439945,-0.010969324,1.34494578,0.160121952,-0.041382745,0.087685695,0.024055596,0.017217086,0.004723316
1.101383233,0.031827999,-0.01092652,1.34595398,0.162098287,-0.041221262,0.088134785,0.02558284,0.017305265,0.005023191
1.1023371,0.032228568,-0.010960156,1.346902444,0.164138365,-0.041348157,0.087781887,0.027975817,0.017235973,0.005493052
1.103374733,0.032414838,-0.010980336,1.347937565,0.165087027,-0.041424288,0.087570164,0.029136201,0.017194402,0.005720893
1.104389,0.032787175,-0.011053553,1.34894681,0.166983321,-0.041700506,0.086801993,0.031800666,0.017043571,0.006244061
1.1053484,0.032907435,-0.011033826,1.349904588,0.1675958,-0.041626085,0.08700896,0.032206179,0.017084209,0.006323683
1.106359033,0.033196135,-0.011085497,1.350911328,0.169066134,-0.041821018,0.086466843,0.034218629,0.016977765,0.006718828
1.107364033,0.033710246,-0.010963121,1.351909394,0.171684472,-0.041359344,0.087750775,0.035553035,0.017229865,0.006980838
1.1083715,0.03401987,-0.01089328,1.352912685,0.17326137,-0.041095863,0.088483526,0.036397182,0.01737374,0.007146587
1.109353867,0.034329156,-0.01095578,1.353890881,0.174836549,-0.041331647,0.087827802,0.038628085,0.017244989,0.007584625
1.1103567,0.034745231,-0.011094442,1.354888103,0.176955595,-0.041854762,0.086373002,0.042201931,0.016959339,0.008286349
1.1113775,0.034951358,-0.010977371,1.355906123,0.178005387,-0.041413102,0.087601272,0.042023453,0.01720051,0.008251305
1.112340533,0.035120961,-0.011126971,1.356866869,0.178869169,-0.04197748,0.086031717,0.04445679,0.016892328,0.008729091
1.113352633,0.035643284,-0.011143413,1.357871924,0.181529332,-0.042039509,0.085859213,0.047289458,0.016858456,0.009285285
1.114344467,0.036020705,-0.011075534,1.358858667,0.183451515,-0.041783432,0.086571372,0.048499482,0.016998289,0.009522873
1.115394367,0.036500276,-0.011158557,1.3599021,0.185893946,-0.042096641,0.085700326,0.051812958,0.016827259,0.010173474
1.1163693,0.036768196,-0.011149927,1.36087342,0.187258445,-0.042064084,0.08579087,0.053086914,0.016845037,0.010423616
1.1173615,0.037123914,-0.011115255,1.361860822,0.189070098,-0.041933282,0.086154634,0.054534802,0.016916462,0.010707908
1.118365467,0.037233168,-0.011283178,1.362863315,0.189626522,-0.042566787,0.084392833,0.056853028,0.016570533,0.011163092
1.119365,0.037623425,-0.011290363,1.363857585,0.191614084,-0.042593892,0.084317454,0.058915968,0.016555732,0.01156815
1.120315967,0.038075751,-0.011346268,1.364802452,0.193917756,-0.042804797,0.083730919,0.061806175,0.016440566,0.012135643
1.121339733,0.038398729,-0.011311907,1.365821862,0.195562664,-0.04267517,0.084091417,0.063090585,0.01651135,0.012387836
1.1223511,0.038765789,-0.01125407,1.366828279,0.197432082,-0.042456972,0.084698233,0.064353188,0.016630498,0.012635748
1.123376533,0.039240076,-0.011296433,1.367847316,0.199847597,-0.042616792,0.084253769,0.067213166,0.016543228,0.013197305
1.1243635,0.039367146,-0.011456869,1.368832568,0.200494758,-0.043222052,0.082570519,0.069543577,0.016212721,0.013654881
1.125368533,0.039631217,-0.011536578,1.36983404,0.201839657,-0.043522759,0.081734243,0.071724752,0.016048519,0.014083155
1.1263791,0.04015803,-0.011567469,1.370837502,0.204522687,-0.043639299,0.081410141,0.074731885,0.015984881,0.014673606
1.1273382,0.040506389,-0.011589276,1.371791904,0.206296863,-0.043721569,0.081181345,0.076734857,0.015939957,0.015066889
1.128405433,0.041040308,-0.011667136,1.372851936,0.209016082,-0.044015303,0.080364461,0.080270959,0.015779562,0.015761203
1.1293584,0.041300297,-0.011560227,1.373801397,0.210340192,-0.043611978,0.081486122,0.080473409,0.0159998,0.015800954
1.130375967,0.041539256,-0.011839579,1.374815741,0.211557197,-0.044665857,0.078555248,0.084621288,0.015424323,0.01661539
1.131385633,0.041654619,-0.011803945,1.375823851,0.212144738,-0.044531426,0.078929106,0.084834971,0.01549773,0.016657347
1.132353233,0.042150963,-0.011950791,1.376784757,0.21467259,-0.045085415,0.077388441,0.088903487,0.01519522,0.0174562
1.133398,0.042515586,-0.011753793,1.377824606,0.216529595,-0.044342223,0.079455285,0.088693648,0.015601045,0.017414998
1.1343768,0.042923311,-0.011937084,1.378797908,0.218606118,-0.045033704,0.077532251,0.092693206,0.015223457,0.018200311
1.1353561,0.043198935,-0.012053186,1.37977349,0.220009853,-0.045471711,0.07631414,0.095315052,0.014984281,0.01871511
1.136368867,0.04356776,-0.011984063,1.380781283,0.221888262,-0.045210938,0.077039358,0.096468243,0.015126678,0.01894154
